-0.00912106,-0.0842673,
0.0597015,-0.0892486,
0.121061,-0.111665,
0.170813,-0.144043,
0.219735,-0.188875,
0.251244,-0.238688,
0.277778,-0.300125,
0.288557,-0.369033,
0.284411,-0.425488,
0.256219,-0.488584,
0.213930,-0.525114,
0.167496,-0.525114,
0.113599,-0.498547,
0.0655058,-0.462848,
0.0107794,-0.448734,
